,x1,x2,x3,x4,y
3345,23.05,68.67,1006.69,76.43,447.34
3346,28.85,66.54,1010.73,43.27,437.79
3347,20.55,48.98,1016.1,63.89,452.52
3348,23.69,73.67,1007.19,86.73,437.57
3349,21.04,65.46,1017.22,63.02,452.12
3350,15.62,35.4,1016.19,53.95,467.95
3351,15.67,38.62,1015.76,66.29,463.17
3352,22.0,59.54,1004.55,95.25,439.37
3353,12.73,40.27,1005.68,68.77,475.61
3354,19.95,58.46,1017.45,89.46,447.1
3355,12.26,43.48,1016.41,72.95,467.83
3356,16.9,38.58,1014.09,70.11,459.87
3357,23.53,50.05,1005.63,78.4,443.71
3358,15.08,42.77,1018.43,73.19,461.68
3359,27.75,66.51,1015.42,39.0,433.08
3360,13.01,41.17,1017.26,76.2,469.48
3361,27.37,76.2,1006.03,67.07,435.64
3362,5.51,41.03,1022.28,84.5,491.84
3363,13.42,42.86,1013.88,85.13,473.27
3364,17.35,52.72,1026.31,58.01,463.65
3365,21.44,50.78,1008.87,87.56,443.3
3366,21.52,66.51,1015.32,72.85,444.87
3367,10.06,39.61,1018.22,70.22,471.86
3368,9.92,40.64,1020.39,95.41,469.65
3369,26.39,66.49,1012.96,60.35,433.36
3370,12.11,41.17,1019.46,62.59,475.53
3371,13.32,43.22,1009.45,75.3,466.83
3372,27.14,75.23,1011.47,63.14,439.33
3373,8.66,44.68,1022.99,95.45,479.62
3374,22.52,67.32,1011.4,66.2,443.49
3375,17.64,57.76,1016.28,85.04,455.75
3376,29.31,68.67,1006.18,63.38,435.57
3377,10.15,43.41,1018.4,82.07,473.43
3378,31.74,72.58,1007.26,59.58,425.12
3379,23.23,63.31,1012.52,75.1,441.5
3380,14.23,46.18,1017.39,87.29,463.86
3381,24.92,60.95,1014.88,60.58,445.44
3382,12.85,40.0,1015.89,68.85,463.74
3383,22.36,58.79,1011.77,87.51,446.49
3384,12.33,38.91,1017.24,79.84,472.49
3385,31.12,68.14,1003.67,67.36,427.06
3386,33.95,68.14,1002.33,48.98,427.25
3387,7.51,41.01,1024.61,97.41,477.61
3388,21.17,52.3,1009.67,88.88,444.5
3389,7.24,41.17,1020.35,80.56,486.76
3390,11.74,40.6,1013.91,90.57,473.84
3391,31.25,68.94,1005.99,49.61,434.51
3392,7.35,41.66,1015.55,79.67,485.35
3393,27.58,78.05,1010.83,94.98,431.95
3394,27.88,62.66,1009.51,56.44,441.32
3395,21.74,70.32,1011.88,85.95,439.19
3396,15.63,41.79,1006.7,78.28,455.24
3397,27.71,66.93,1016.85,58.77,447.06
3398,25.68,46.21,1011.01,57.53,442.98
3399,13.11,38.73,1005.89,89.02,473.38
3400,27.96,68.51,1007.26,63.21,432.07
3401,30.63,74.22,1007.47,46.52,430.38
3402,24.27,70.47,1008.96,78.31,434.24
3403,23.19,49.82,1014.59,70.52,451.08
3404,26.26,71.73,1009.59,80.06,430.79
3405,16.37,44.0,1024.61,78.26,460.14
3406,27.17,63.09,1015.59,68.33,443.66
3407,7.62,44.71,1020.56,69.96,486.07
3408,21.89,74.78,1010.35,80.39,444.6
3409,24.01,65.46,1014.17,43.02,443.81
3410,22.76,44.05,1006.95,74.07,450.31
3411,14.37,40.56,1021.67,68.18,470.19
3412,19.89,51.43,1007.38,91.79,448.85
3413,15.41,44.78,1007.69,65.17,456.83
3414,20.64,49.21,1014.86,58.47,454.2
3415,5.35,35.57,1027.12,80.81,488.65
3416,14.57,42.18,1015.13,74.89,465.75
3417,28.76,66.56,1006.07,62.41,432.3
3418,29.96,70.04,1010.15,54.47,427.1
3419,24.88,71.94,1006.85,87.32,433.3
3420,16.65,56.89,1013.52,87.44,452.52
3421,14.14,39.59,1010.84,96.02,465.23
3422,23.82,63.76,1009.8,68.94,440.52
3423,14.13,43.7,1015.94,80.89,469.28
3424,23.86,74.93,1016.88,71.44,444.38
3425,20.32,39.72,1002.0,51.71,458.8
3426,27.76,71.97,1008.53,86.97,434.04
3427,7.54,38.56,1016.49,69.1,486.76
3428,11.36,38.25,1013.22,86.16,473.55
3429,11.18,39.61,1018.56,68.0,468.75
3430,9.53,41.44,1018.01,80.09,481.83
3431,28.5,71.32,1002.54,69.35,435.7
3432,21.38,44.05,1005.69,81.66,445.71
3433,24.43,65.18,1012.57,77.83,437.26
3434,24.79,75.6,1017.07,68.23,440.05
3435,18.8,44.78,1009.65,46.0,462.79
3436,31.95,67.17,1007.11,61.58,432.6
3437,30.8,73.17,1010.51,51.93,432.24
3438,22.35,58.59,1013.99,79.78,444.04
3439,25.16,74.33,1014.55,76.7,436.15
3440,22.81,71.85,1009.61,75.17,440.4
3441,26.79,77.95,1009.9,80.22,437.91
3442,14.84,43.69,1016.31,68.67,472.07
3443,11.08,38.16,1014.45,74.99,473.32
3444,23.6,57.17,1009.84,74.27,446.05
3445,9.15,39.61,1018.11,75.29,474.88
3446,27.94,63.07,1010.75,38.57,441.0
3447,22.63,45.61,1014.14,73.06,457.88
3448,15.08,37.85,1009.85,85.9,465.58
3449,8.52,38.5,1013.16,64.06,482.96
3450,8.8,42.32,1017.91,86.8,483.88
3451,27.51,71.32,1007.59,80.02,433.16
3452,22.86,58.96,1014.03,54.96,451.82
3453,24.42,62.66,1007.65,71.57,443.09
3454,28.59,75.08,1005.58,60.3,442.7
3455,6.86,40.02,1031.5,77.94,476.45
3456,22.85,47.43,1008.13,66.36,448.15
3457,15.12,43.79,1016.37,75.62,470.11
3458,7.65,41.01,1024.31,97.17,475.89
3459,17.65,59.87,1018.58,94.65,450.93
3460,19.67,44.71,1015.46,31.46,464.99
3461,25.01,66.56,1004.55,82.46,434.74
3462,18.88,44.06,1013.81,68.54,451.13
3463,14.96,41.76,1024.07,73.17,463.26
3464,24.69,59.92,1010.12,80.58,436.33
3465,13.82,42.32,1016.32,81.19,463.06
3466,18.01,62.26,1011.89,89.29,451.14
3467,10.62,39.96,1025.37,96.64,470.8
3468,23.94,59.39,1014.32,74.55,438.64
3469,24.81,59.87,1018.56,61.18,444.89
3470,22.17,70.47,1011.07,82.57,441.14
3471,28.08,73.42,1012.17,62.74,434.0
3472,7.64,38.18,1017.65,78.51,484.45
3473,10.5,39.28,1016.55,91.75,480.92
3474,28.04,69.14,1007.16,80.38,436.37
3475,11.46,39.3,1019.53,76.86,475.51
3476,24.22,49.82,1014.61,66.82,452.2
3477,21.71,65.27,1013.24,63.58,444.91
3478,17.98,39.63,1005.42,82.12,466.69
3479,8.72,40.72,1023.48,77.87,485.3
3480,13.14,40.66,1016.47,94.76,466.95
3481,21.47,57.19,1006.45,75.8,448.31
3482,16.0,44.9,1020.5,80.89,461.5
3483,24.1,71.97,1009.92,91.27,443.09
3484,33.74,69.98,1012.51,43.3,425.35
3485,11.26,40.43,1025.68,74.67,489.66
3486,10.8,40.22,1011.25,84.57,478.21
3487,21.61,64.63,1020.86,69.73,451.02
3488,30.75,73.5,1011.02,54.76,429.18
3489,20.73,59.87,1019.08,80.48,445.18
3490,23.74,49.5,1013.2,49.51,463.4
3491,5.23,40.78,1025.13,92.74,483.12
3492,25.88,63.73,1009.48,77.17,438.42
3493,19.84,65.48,1019.54,76.6,449.85
3494,7.38,41.22,1016.47,96.29,485.73
3495,20.73,69.94,1009.9,82.12,445.91
3496,24.84,59.22,1013.18,83.08,442.7
3497,11.22,41.93,1023.13,69.35,480.71
3498,13.52,39.3,1018.99,69.22,469.41
3499,11.56,40.43,1025.48,74.75,489.54
3500,35.77,73.56,1006.36,36.31,430.14
3501,12.63,41.48,1009.61,87.69,461.09
3502,20.92,70.02,1010.23,95.58,444.64
3503,14.07,42.86,1032.16,71.53,467.47
3504,27.38,69.4,1004.57,74.12,434.47
3505,22.98,51.95,1006.83,74.92,454.63
3506,16.15,44.21,1020.76,85.41,462.02
3507,24.94,59.07,1008.89,84.79,440.12
3508,31.97,69.04,1008.5,47.69,441.18
3509,11.32,36.18,1015.03,64.68,472.67
3510,16.44,43.96,1013.66,76.31,468.57
3511,28.4,75.23,1011.12,55.01,441.78
3512,26.45,54.5,1014.96,65.55,450.76
3513,7.76,37.7,1014.82,76.47,480.7
3514,13.75,41.49,1019.9,88.23,469.02
3515,20.3,58.46,1015.93,82.13,448.79
3516,32.66,73.68,1014.64,40.88,425.17
3517,8.13,39.99,1011.71,87.89,486.19
3518,26.38,70.47,1007.36,76.91,434.02
3519,19.54,44.57,1007.19,78.93,450.54
3520,13.65,41.58,1020.56,72.17,460.8
3521,11.8,45.09,1013.21,89.68,470.57
3522,18.92,62.26,1012.05,85.99,451.51
3523,26.92,73.17,1011.42,76.94,431.29
3524,19.24,56.89,1014.29,72.97,452.64
3525,11.22,43.13,1017.24,80.9,473.93
3526,6.76,39.81,1017.11,87.9,483.16
3527,25.44,56.57,1013.8,66.72,444.61
3528,21.41,50.32,1008.61,84.47,443.63
3529,23.47,60.77,1017.19,75.36,444.46
3530,14.68,41.23,998.43,83.71,469.25
3531,26.35,49.5,1012.67,41.34,458.41
3532,26.34,69.04,1009.44,72.06,444.13
3533,27.59,59.21,1012.93,51.46,437.49
3534,31.0,71.77,1006.29,48.56,431.07
3535,26.82,66.51,1016.32,55.76,439.48
3536,20.57,42.8,1013.1,75.48,460.43
3537,15.37,43.67,1011.9,91.48,468.23
3538,19.08,46.93,1010.6,75.21,454.45
3539,27.99,71.58,1010.68,68.99,435.99
3540,5.85,41.55,1001.95,99.41,484.47
3541,26.42,59.39,1013.95,66.03,438.54
3542,17.48,44.71,1014.99,36.71,465.61
3543,25.45,69.59,1008.51,83.17,445.61
3544,5.18,41.31,1000.59,92.14,485.2
3545,14.44,40.8,1025.05,56.59,472.95
3546,16.48,68.28,1004.27,99.89,449.7
3547,18.22,45.09,1013.62,75.56,454.74
3548,31.5,70.32,1011.44,64.09,435.13
3549,13.34,41.79,1011.48,86.66,461.12
3550,14.02,40.75,1016.05,70.65,470.48
3551,13.44,39.64,1013.23,73.43,474.79
3552,17.1,49.69,1005.53,81.82,457.32
3553,17.28,44.06,1018.15,66.93,462.05
3554,13.79,45.08,1025.02,84.36,469.55
3555,11.91,40.69,1014.41,83.71,476.71
3556,17.99,43.72,1008.64,75.04,453.02
3557,28.16,70.98,1008.51,72.12,435.04
3558,10.8,41.62,1012.84,93.84,462.84
3559,12.54,41.62,1010.86,83.42,461.08
3560,28.04,70.32,1011.28,78.16,435.42
3561,13.33,39.39,1013.93,84.74,471.23
3562,10.8,39.58,1011.99,87.54,478.24
3563,20.01,68.63,1012.34,69.49,454.5
3564,15.01,39.52,1017.53,72.0,468.02
3565,22.46,58.33,1013.21,68.68,445.9
3566,8.65,40.56,1023.23,78.85,485.87
3567,23.01,59.44,1012.82,82.62,445.72
3568,29.32,63.77,1013.24,55.1,438.09
3569,16.59,41.79,1006.67,73.9,455.42
3570,31.92,68.3,1015.58,41.55,430.07
3571,8.94,41.74,1022.55,90.74,483.53
3572,26.59,60.96,1011.9,52.41,439.77
3573,12.31,44.78,1011.15,77.34,468.29
3574,13.5,45.51,1015.33,86.95,469.08
3575,22.36,59.44,1013.1,84.74,446.75
3576,9.42,41.4,1029.6,87.43,478.12
3577,16.76,53.16,1014.13,81.87,457.98
3578,13.63,40.92,1021.89,80.5,462.4
3579,15.77,39.82,1013.01,79.1,468.78
3580,8.38,39.22,1015.03,75.14,478.82
3581,7.94,35.77,1017.04,63.22,480.38
3582,19.94,58.96,1014.16,66.27,455.55
3583,16.55,41.66,1011.45,55.53,465.14
3584,25.54,60.37,1006.49,71.54,436.14
3585,25.13,59.44,1012.38,77.92,445.59
3586,9.79,39.69,1002.36,93.86,471.61
3587,22.17,60.27,1018.21,89.55,443.31
3588,14.48,40.89,1011.39,82.18,470.44
3589,13.7,45.64,1019.18,92.66,467.9
3590,12.43,43.22,1008.93,77.42,468.01
3591,8.47,41.03,1021.72,70.16,485.1
3592,18.63,48.92,1011.37,71.72,450.29
3593,20.06,44.9,1008.79,70.06,448.51
3594,21.69,69.94,1010.7,80.8,443.67
3595,33.75,64.96,1002.54,39.28,432.62
3596,22.49,69.84,1006.78,73.76,437.57
3597,29.36,68.94,1007.5,79.91,431.39
3598,23.42,73.17,1012.07,88.39,438.22
3599,13.52,42.07,1017.91,90.21,464.07
3600,22.56,48.92,1010.7,51.63,445.07
3601,28.53,68.08,1013.27,42.53,438.91
3602,14.41,42.77,1019.84,82.54,465.89
3603,9.01,38.56,1016.67,63.61,482.37
3604,28.07,74.33,1012.0,71.69,428.87
3605,8.44,41.17,1019.9,70.72,486.15
3606,19.09,43.14,1012.34,45.75,463.3
3607,18.5,52.08,1006.23,100.09,451.23
3608,30.3,71.98,1004.4,55.6,426.52
3609,12.66,43.67,1012.49,95.96,472.44
3610,22.3,74.87,1009.69,86.18,442.78
3611,21.43,59.14,1015.91,64.4,448.51
3612,11.23,41.17,1019.36,56.85,475.85
3613,29.23,68.14,1004.31,81.46,428.87
3614,7.24,38.06,1020.6,85.36,481.83
3615,22.08,45.61,1014.02,75.71,456.71
3616,18.71,54.9,1017.12,74.79,456.88
3617,10.12,40.0,1021.33,95.29,476.03
3618,28.37,75.6,1017.48,55.19,439.25
3619,20.67,63.56,1013.27,79.39,450.7
3620,25.77,71.37,1008.88,78.96,433.45
3621,17.74,50.88,1015.56,89.78,457.71
3622,13.48,41.92,1030.2,65.96,463.9
3623,20.27,57.76,1016.66,75.76,450.71
3624,12.79,44.68,1022.51,99.55,465.75
3625,9.7,37.14,1012.79,75.2,475.77
3626,17.79,40.12,1012.74,79.03,459.13
3627,19.13,42.18,1001.45,98.77,456.04
3628,29.79,77.17,1009.68,64.0,432.84
3629,24.82,57.19,1007.82,71.46,439.91
3630,12.88,44.71,1018.73,51.95,469.12
3631,20.78,60.84,1018.66,80.4,445.82
3632,24.49,60.27,1018.96,72.62,440.87
3633,14.77,44.47,1028.38,71.18,464.25
3634,18.5,41.85,1015.81,64.78,466.8
3635,22.72,62.4,1010.28,80.79,445.22
3636,23.14,63.94,1017.49,53.19,446.57
3637,16.71,46.18,1012.06,96.6,458.4
3638,15.63,43.02,1012.57,40.32,466.69
3639,25.14,69.13,1011.15,85.67,433.95
3640,23.36,56.89,1014.23,78.34,440.51
3641,30.05,73.68,1014.95,70.6,434.92
3642,27.31,68.14,1005.73,50.74,437.83
3643,14.17,39.59,1010.99,94.08,464.17
3644,24.44,52.84,1006.39,49.05,440.2
3645,24.26,67.69,1008.48,66.74,437.4
3646,21.04,47.43,1007.15,64.82,450.27
3647,22.85,60.08,1018.05,67.12,452.5
3648,16.07,65.46,1013.88,87.11,450.54
3649,26.07,69.23,1013.32,54.03,436.94
3650,15.61,40.89,1010.48,80.26,467.3
3651,20.62,68.12,1012.33,79.88,447.16
3652,25.97,70.32,1007.48,57.01,435.27
3653,19.55,39.39,1013.55,57.82,464.36
3654,9.42,41.4,1030.38,87.8,472.99
3655,11.06,41.5,1013.09,89.8,476.24
3656,30.75,73.88,1005.62,57.95,436.97
3657,30.74,73.67,1005.79,57.89,428.92
3658,9.86,38.38,1018.22,85.35,479.56
3659,12.34,40.62,1016.28,53.6,466.47
3660,26.81,61.47,1009.68,68.34,443.66
3661,25.03,57.5,1014.96,62.23,449.48
3662,10.32,41.01,1021.04,95.3,467.81
3663,6.84,41.06,1021.04,89.59,489.96
3664,28.26,65.34,1014.56,43.4,441.03
3665,25.24,67.45,1013.56,50.91,438.99
3666,21.41,62.39,1007.84,88.83,452.8
3667,27.54,75.6,1018.26,57.89,440.87
3668,6.06,43.65,1014.36,83.94,480.74
3669,25.47,56.89,1013.02,63.21,440.38
3670,23.97,64.33,1010.54,84.65,443.87
3671,17.85,45.64,1020.11,82.94,459.59
3672,27.58,65.27,1013.51,50.43,441.3
3673,20.06,47.03,1013.66,83.23,461.02
3674,22.39,48.14,1014.56,64.31,448.58
3675,24.3,69.94,1007.02,62.14,438.92
3676,13.35,39.58,1012.41,83.45,465.85
3677,26.56,56.57,1013.73,63.9,442.74
3678,12.5,45.51,1015.8,82.82,469.69
3679,24.33,77.54,1008.5,82.45,435.38
3680,14.56,40.89,1010.94,79.57,467.53
3681,26.74,69.89,1013.96,51.82,436.02
3682,26.72,67.79,1010.35,63.31,444.68
3683,7.39,39.85,1011.63,83.61,487.84
3684,28.14,61.47,1009.69,64.66,435.35
3685,14.44,40.1,1015.51,79.78,468.19
3686,3.85,35.47,1016.78,85.31,489.78
3687,20.11,42.04,1010.79,60.31,464.13
3688,12.28,41.49,1019.73,94.79,467.44
3689,27.88,75.23,1011.33,58.91,439.33
3690,23.33,58.95,1017.93,66.37,442.71
3691,11.97,42.32,1016.95,88.32,467.98
3692,21.84,58.86,1014.13,69.67,445.16
3693,28.08,73.17,1011.19,73.1,430.8
3694,14.16,39.28,1015.63,77.29,471.27
3695,28.47,67.69,1004.79,56.51,430.67
3696,28.14,76.86,1000.7,70.17,434.68
3697,32.09,79.74,1006.92,61.5,432.85
3698,12.73,44.34,1015.11,93.55,472.94
3699,25.3,71.58,1010.18,87.36,433.97
3700,31.87,68.67,1005.64,48.85,435.66
3701,26.37,70.79,1005.31,77.3,428.5
3702,23.23,71.77,1005.01,88.1,432.8
3703,19.09,44.63,1019.91,39.32,461.36
3704,33.24,74.34,1002.58,45.05,435.5
3705,23.74,49.21,1012.78,42.5,447.67
3706,28.07,64.09,1005.41,64.09,436.61
3707,13.53,40.71,1023.83,61.59,474.7
3708,26.25,61.02,1011.47,71.22,436.44
3709,10.1,44.03,1008.11,90.29,471.59
3710,26.71,66.25,1008.11,79.28,435.41
3711,27.21,68.12,1012.96,54.69,435.2
3712,18.89,63.09,1018.47,84.85,450.0
3713,8.95,43.56,1015.04,81.53,485.21
3714,22.05,59.92,1009.06,93.74,437.9
3715,16.06,47.45,1009.97,88.09,450.62
3716,12.8,44.34,1016.52,86.73,473.42
3717,28.61,72.29,1011.61,45.33,446.77
3718,21.25,44.05,1005.69,81.87,448.43
3719,11.61,52.75,1020.94,77.56,464.68
3720,27.46,66.54,1002.39,67.09,431.81
3721,12.5,41.38,1021.87,57.59,474.4
3722,9.59,34.69,1027.65,75.32,478.88
3723,8.61,37.49,1009.35,82.62,477.13
3724,31.26,76.09,1006.66,63.91,430.36
3725,31.3,70.79,1004.3,54.37,428.75
3726,26.98,70.94,1007.99,68.16,434.73
3727,10.94,25.36,1009.47,100.1,470.9
3728,14.55,42.74,1027.29,66.64,457.77
3729,15.29,44.88,1018.85,73.67,463.32
3730,7.57,41.14,1028.23,87.97,477.8
3731,13.23,42.34,1018.02,97.49,462.21
3732,22.23,46.93,1013.09,58.02,448.27
3733,14.07,40.78,1024.67,72.66,456.71
3734,22.93,51.19,1009.3,82.8,443.57
3735,15.35,35.4,1016.3,57.12,468.94
3736,32.87,71.32,1004.36,54.69,433.15
3737,31.67,69.89,1013.88,39.33,426.35
3738,12.09,38.25,1013.61,81.28,469.29
3739,24.03,66.54,1012.19,69.15,438.08
3740,27.64,75.6,1017.35,54.78,441.04
3741,24.11,68.3,1017.33,79.16,432.62
3742,13.11,42.99,1007.6,97.0,472.84
3743,18.07,44.92,1024.72,69.15,457.53
3744,23.39,64.63,1020.45,58.22,449.27
3745,17.12,49.5,1014.79,87.03,463.39
3746,18.86,42.18,1001.16,98.58,457.07
3747,22.77,70.32,1012.04,82.43,440.67
3748,12.52,42.34,1018.67,95.29,464.71
3749,5.1,35.57,1027.17,80.49,489.96
3750,19.95,50.66,1013.21,81.98,458.72
3751,29.0,77.54,1011.33,75.13,431.37
3752,6.93,41.14,1027.18,84.67,479.06
3753,30.47,77.3,1002.13,63.7,434.68
3754,20.06,56.53,1020.38,75.16,455.99
3755,18.55,41.1,1002.02,65.16,459.97
3756,32.26,71.29,1008.41,48.58,431.96
3757,13.92,43.41,1015.12,61.64,464.76
3758,9.08,40.46,1019.48,77.37,476.81
3759,31.41,74.16,1011.1,57.05,434.88
3760,22.69,65.18,1012.47,80.9,441.18
3761,30.56,69.04,1009.29,55.73,442.24
3762,7.71,38.06,1021.0,83.47,482.78
3763,19.32,52.84,1004.29,83.51,450.88
3764,13.4,41.78,1010.2,64.57,466.68
3765,14.7,41.39,1018.84,68.19,469.6
3766,31.35,71.32,1005.99,62.35,434.43
3767,26.04,72.43,1006.82,84.88,432.94
3768,29.07,51.43,1006.22,61.58,438.79
3769,20.89,70.32,1011.22,89.68,442.5
3770,13.83,41.49,1020.11,87.29,469.57
3771,14.09,43.99,1021.02,94.39,468.09
3772,14.62,43.99,1023.6,86.7,461.88
3773,24.56,60.27,1017.63,74.5,440.31
3774,21.67,57.76,1018.32,68.21,452.56
3775,10.37,37.83,1006.5,90.99,470.66
3776,11.61,41.17,1019.57,58.82,476.81
3777,16.43,41.79,1005.47,76.89,455.85
3778,23.33,73.18,1012.51,91.29,436.33
3779,5.68,40.35,1012.11,92.86,486.79
3780,25.21,64.63,1020.56,51.31,448.66
3781,33.5,70.8,1008.99,57.24,433.19
3782,7.54,40.72,1023.82,85.15,485.92
3783,5.89,39.48,1005.11,59.83,484.91
3784,13.38,40.12,1013.92,96.96,468.15
3785,11.87,36.43,1023.42,79.5,474.17
3786,7.29,40.96,1023.01,90.78,488.65
3787,13.15,42.44,1014.51,99.53,469.34
3788,12.0,39.35,1015.48,82.51,476.64
3789,30.27,64.05,1011.93,65.72,438.68
3790,27.41,59.21,1013.3,50.93,438.39
3791,13.3,37.9,997.41,91.51,465.61
3792,14.43,38.28,1014.76,79.76,467.12
3793,24.35,58.49,1011.03,70.64,445.6
3794,24.78,50.16,1004.56,70.22,448.51
3795,27.01,43.77,1011.18,46.58,440.64
3796,30.58,65.18,1011.61,37.43,437.17
3797,29.11,74.9,1003.31,74.01,432.43
3798,6.61,38.91,1015.77,92.31,484.32
3799,12.04,42.34,1019.72,94.67,465.36
3800,18.64,52.08,1004.24,99.9,451.3
3801,24.59,71.94,1006.89,88.52,430.28
3802,25.56,75.6,1017.37,69.31,442.2
3803,31.01,67.69,1005.06,46.16,426.64
3804,7.36,41.01,1025.49,96.48,477.37
3805,11.8,40.66,1017.13,97.2,464.43
3806,9.88,37.83,1005.68,97.61,470.44
3807,16.29,50.88,1013.79,99.15,456.28
3808,15.56,41.1,1004.65,84.58,467.32
3809,9.14,42.44,1014.48,92.03,481.46
3810,8.87,41.82,1033.3,74.28,477.97
3811,9.76,40.71,1020.88,91.82,470.95
3812,27.55,65.59,1011.6,63.99,440.53
3813,25.93,69.34,1008.91,79.43,434.08
3814,24.73,48.6,1004.03,63.37,439.99
3815,30.51,59.57,1011.08,61.94,436.92
3816,24.98,71.98,1006.59,90.61,432.06
3817,21.75,49.82,1015.01,78.33,455.28
3818,10.11,52.75,1021.79,76.08,470.35
3819,28.05,70.36,1006.73,64.42,434.06
3820,18.75,44.9,1007.99,75.76,452.77
3821,21.58,63.87,1015.27,63.15,451.88
3822,25.54,61.08,1013.14,71.15,447.06
3823,24.26,61.02,1009.78,76.68,442.86
3824,30.44,56.24,1005.19,56.24,429.34
3825,24.96,68.12,1011.27,70.22,437.62
3826,26.13,71.64,1004.16,87.18,439.73
3827,12.75,44.2,1017.59,81.22,471.03
3828,10.42,41.26,1008.48,96.76,472.54
3829,7.64,43.79,1016.17,84.45,486.01
3830,23.32,69.23,1011.75,75.59,436.18
3831,14.0,43.34,1016.37,85.51,463.99
3832,29.04,60.07,1015.42,46.15,440.43
3833,11.34,43.67,1011.54,87.95,472.77
3834,10.61,37.5,1008.8,100.13,472.9
3835,13.75,40.66,1016.41,93.31,461.81
3836,20.76,58.18,1007.8,99.22,449.25
3837,21.36,68.28,1007.6,72.37,445.91
3838,31.61,75.08,1004.83,42.29,436.67
3839,22.4,70.94,1008.06,84.52,440.04
3840,6.02,41.38,1021.2,88.71,490.57
3841,5.47,40.62,1018.66,83.61,481.56
3842,9.48,44.68,1023.29,92.9,478.66
3843,7.93,41.01,1023.64,97.23,476.37
3844,26.68,59.92,1009.94,70.57,438.67
3845,29.63,69.59,1008.3,72.53,438.64
3846,24.31,66.49,1011.38,54.35,440.79
3847,22.56,70.98,1005.66,95.95,440.81
3848,7.72,41.14,1025.11,96.75,478.34
3849,12.34,40.1,1015.77,92.26,470.92
3850,19.94,56.53,1020.48,76.43,453.8
3851,16.37,39.64,1009.19,76.92,463.91
3852,28.6,71.22,1003.15,58.33,443.01
3853,17.34,47.03,1013.36,98.13,463.89
3854,29.75,74.87,1009.1,56.5,435.61
3855,18.68,46.0,1002.2,97.17,447.8
3856,24.47,58.05,1011.27,71.7,446.93
3857,21.95,50.66,1013.92,70.94,455.23
3858,9.97,41.26,1020.6,91.14,475.43
3859,13.46,39.85,1012.76,72.94,472.5
3860,6.17,41.31,1002.49,87.59,481.27
3861,12.39,49.83,1007.6,92.43,468.43
3862,27.35,77.95,1012.14,74.14,431.72
3863,7.5,40.02,1031.39,82.53,476.01
3864,3.95,38.44,1016.75,79.65,492.46
3865,13.52,41.44,1015.81,65.97,472.11
3866,24.92,63.86,1019.19,59.24,440.93
3867,28.8,70.02,1010.76,49.61,435.45
3868,16.63,39.16,1005.85,72.02,460.29
3869,29.71,71.85,1008.81,70.86,428.49
3870,29.56,51.43,1005.87,59.22,437.93
3871,27.01,63.78,1016.72,47.89,442.6
3872,6.06,41.17,1019.67,84.7,489.62
3873,19.32,44.71,1015.3,28.81,464.38
3874,18.2,39.63,1005.35,79.05,468.49
3875,15.25,39.58,1012.1,73.05,466.21
3876,29.13,62.26,1010.51,52.94,436.37
3877,7.36,40.07,1017.29,52.55,489.45
3878,9.43,37.14,1013.03,74.99,473.57
3879,13.09,41.62,1011.82,83.14,457.29
3880,30.03,68.84,1011.41,53.82,439.31
3881,10.15,41.62,1015.86,97.4,463.89
3882,9.96,41.26,1022.9,83.83,475.21
3883,22.41,70.98,1005.67,95.03,441.51
3884,22.59,66.54,1005.11,92.62,436.69
3885,11.73,37.92,1008.02,72.68,472.51
3886,21.12,49.15,1021.29,52.9,456.92
3887,20.47,63.07,1012.79,88.67,451.71
3888,15.66,41.7,1018.0,77.0,452.58
3889,30.54,67.45,1014.37,32.97,431.35
3890,18.26,59.15,1012.38,85.74,452.03
3891,24.42,66.56,1002.04,84.7,434.18
3892,24.93,73.5,1011.28,83.09,437.35
3893,9.53,40.23,1017.74,89.05,484.0
3894,25.28,49.5,1013.95,52.79,454.01
3895,26.7,66.56,1005.31,71.97,430.21
3896,11.02,39.96,1025.64,93.58,467.41
3897,18.48,52.05,1012.41,68.2,458.62
3898,16.43,48.06,1010.73,61.26,459.63
3899,18.89,66.86,1012.38,71.96,454.02
3900,12.0,41.5,1013.21,86.75,473.68
3901,13.27,52.75,1025.86,65.12,464.82
3902,14.39,40.35,1011.33,64.86,472.43
3903,12.67,48.14,1017.41,83.63,463.68
3904,30.17,64.79,1017.06,43.81,439.75
3905,22.49,61.27,1019.6,57.1,448.51
3906,27.35,66.05,1017.62,55.26,439.6
3907,10.25,41.26,1007.44,98.08,476.03
3908,17.72,48.14,1013.26,65.09,457.44
3909,27.41,63.07,1011.5,55.3,445.02
3910,19.3,44.9,1008.89,70.55,452.75
3911,24.62,72.24,1011.39,83.94,432.13
3912,5.02,45.87,1007.8,99.22,481.03
3913,23.04,57.32,1011.23,64.27,442.01
3914,26.3,71.94,1006.64,85.12,428.83
3915,7.3,39.72,1020.85,77.83,485.1
3916,10.79,43.56,1015.15,73.01,479.64
3917,27.95,73.5,1010.42,58.01,435.45
3918,17.83,66.86,1011.65,77.31,456.56
3919,26.95,70.8,1009.73,82.95,436.8
3920,19.79,51.19,1008.77,94.72,447.96
3921,12.04,41.58,1018.02,88.91,464.45
3922,24.95,76.16,1006.2,76.16,437.47
3923,29.96,67.83,1008.0,44.05,433.13
3924,20.01,45.09,1014.21,38.19,453.96
3925,24.2,60.77,1016.92,71.65,439.13
3926,30.38,74.16,1007.44,74.77,432.84
